% # columns="iteration, evaluation, ratio active kernels, 
1 21 0.0
2 32 0.0
3 43 0.0
4 54 0.0
5 65 0.0
6 76 0.0
7 87 0.0
8 98 0.0
9 109 0.0
10 120 0.0
11 131 0.0
12 142 0.0
13 153 0.0
14 164 0.0
15 175 0.0
16 186 0.0
17 197 0.0
18 208 0.0
19 219 0.0
20 230 0.0
21 241 0.0
22 252 0.0
23 263 0.0
24 274 0.0
25 285 0.0
26 296 0.0
27 307 0.0
28 318 0.0
29 329 0.0
30 340 0.0
31 351 0.0
32 362 0.0
33 373 0.0
34 384 0.0
35 395 0.0
36 406 0.0
37 417 0.0
38 428 0.0
39 439 0.0
40 450 0.0
41 461 0.0
42 472 0.0
43 483 0.0
44 494 0.0
45 505 0.0
46 516 0.0
47 527 0.0
48 538 0.0
49 549 0.0
50 560 0.0
51 571 0.0
52 582 0.0
53 593 0.0
54 604 0.0
55 615 0.0
56 626 0.0
57 637 0.0
58 648 0.0
59 659 0.0
60 670 0.0
61 681 0.0
62 692 0.0
63 703 0.0
64 714 0.0
65 725 0.0
66 736 0.0
67 747 0.0
68 758 0.0
69 769 0.0
70 780 0.0
71 791 0.0
72 802 0.0
73 813 0.0
74 824 0.0
75 835 0.0
76 846 0.0
77 857 0.0
78 868 0.0
79 879 0.0
80 890 0.0
81 901 0.0
82 912 0.0
83 923 0.0
84 934 0.0
85 945 0.0
86 956 0.0
87 967 0.0
88 978 0.0
89 989 0.0
90 1000 0.0
91 1011 0.0
92 1022 0.0
93 1033 0.0
94 1044 0.0
95 1055 0.0
96 1066 0.0
97 1077 0.0
98 1088 0.0
99 1099 0.0
100 1110 0.0
101 1121 0.0
102 1132 0.0
103 1143 0.0
104 1154 0.0
105 1165 0.0
106 1176 0.0
107 1187 0.0
108 1198 0.0
109 1209 0.0
110 1220 0.0
111 1231 0.0
112 1242 0.0
113 1253 0.0
114 1264 0.0
115 1275 0.0
116 1286 0.0
117 1297 0.0
118 1308 0.0
119 1319 0.0
120 1330 0.0
121 1341 0.0
122 1352 0.0
123 1363 0.0
124 1374 0.0
125 1385 0.0
126 1396 0.0
127 1407 0.0
128 1418 0.0
129 1429 0.0
130 1440 0.0
131 1451 0.0
132 1462 0.0
133 1473 0.0
134 1484 0.0
135 1495 0.0
136 1506 0.0
137 1517 0.0
138 1528 0.0
139 1539 0.0
140 1550 0.0
141 1561 0.0
142 1572 0.0
143 1583 0.0
144 1594 0.0
145 1605 0.0
146 1616 0.0
147 1627 0.0
148 1638 0.0
149 1649 0.0
150 1660 0.0
151 1671 0.0
152 1682 0.0
153 1693 0.0
154 1704 0.0
155 1715 0.0
156 1726 0.0
157 1737 0.0
158 1748 0.0
159 1759 0.0
160 1770 0.0
161 1781 0.0
162 1792 0.0
163 1803 0.0
164 1814 0.0
165 1825 0.0
166 1836 0.0
167 1847 0.0
168 1858 0.0
169 1869 0.0
170 1880 0.0
171 1891 0.0
172 1902 0.0
173 1913 0.0
174 1924 0.0
175 1935 0.0
176 1946 0.0
177 1957 0.0
178 1968 0.0
179 1979 0.0
180 1990 0.0
181 2001 0.0
182 2012 0.0
183 2023 0.0
184 2034 0.0
185 2045 0.0
186 2056 0.0
187 2067 0.0
188 2078 0.0
189 2089 0.0
190 2100 0.0
191 2111 0.0
192 2122 0.0
193 2133 0.0
194 2144 0.0
195 2155 0.0
196 2166 0.0
197 2177 0.0
198 2188 0.0
199 2199 0.0
200 2210 0.0
201 2221 0.0
202 2232 0.0
203 2243 0.0
204 2254 0.0
205 2265 0.0
206 2276 0.0
207 2287 0.0
208 2298 0.0
209 2309 0.0
210 2320 0.0
211 2331 0.0
212 2342 0.0
213 2353 0.0
214 2364 0.0
215 2375 0.0
216 2386 0.0
217 2397 0.0
218 2408 0.0
219 2419 0.0
220 2430 0.0
221 2441 0.0
222 2452 0.0
223 2463 0.0
224 2474 0.0
225 2485 0.0
226 2496 0.0
227 2507 0.0
228 2518 0.0
229 2529 0.0
230 2540 0.0
231 2551 0.0
232 2562 0.0
233 2573 0.0
234 2584 0.0
235 2595 0.0
236 2606 0.0
237 2617 0.0
238 2628 0.0
239 2639 0.0
240 2650 0.0
241 2661 0.0
242 2672 0.0
243 2683 0.0
244 2694 0.0
245 2705 0.0
246 2716 0.0
247 2727 0.0
248 2738 0.0
249 2749 0.0
250 2760 0.0
251 2771 0.0
252 2782 0.0
253 2793 0.0
254 2804 0.0
255 2815 0.0
256 2826 0.0
257 2837 0.0
258 2848 0.0
259 2859 0.0
260 2870 0.0
261 2881 0.0
262 2892 0.0
263 2903 0.0
264 2914 0.0
265 2925 0.0
266 2936 0.0
267 2947 0.0
268 2958 0.0
269 2969 0.0
270 2980 0.0
271 2991 0.0
272 3002 0.0
273 3013 0.0
274 3024 0.0
275 3035 0.0
276 3046 0.0
277 3057 0.0
278 3068 0.0
279 3079 0.0
280 3090 0.0
281 3101 0.0
282 3112 0.0
283 3123 0.0
284 3134 0.0
285 3145 0.0
286 3156 0.0
287 3167 0.0
288 3178 0.0
289 3189 0.0
290 3200 0.0
291 3211 0.0
292 3222 0.0
293 3233 0.0
294 3244 0.0
295 3255 0.0
296 3266 0.0
297 3277 0.0
298 3288 0.0
299 3299 0.0
